date,value,ID01002312,ID00186575,ID01002310,ID02039105,ID02039108,ID00184088,ID00186100,ID01002311,ID00183109,ID00183114,ID00183126,ID01244898,GM0000033031,CM0000013263
2024-03-08,795.0,13892.68,87.0,9333.19,708.4,1836.1,222.86,293.07,34.12,75.19,83.34,27.27,2909.0,119.0,50.4
2024-03-15,731.5,14150.54,70.0,9259.98,626.7,1895.6,222.25,295.08,33.97,75.6,83.11,24.24,2899.0,119.0,50.4
2024-03-22,772.0,14285.45,69.0,9269.84,640.6,1567.4,220.82,300.75,34.28,76.15,82.58,21.21,2881.0,119.0,50.4
2024-03-29,714.5,14365.81,84.0,9394.5,492.7,1912.9,221.39,295.9,34.8,76.9,82.79,22.94,2843.0,119.0,50.4
2024-04-05,722.0,14431.2,78.0,9148.86,739.0,2072.0,221.31,289.88,33.85,76.6,82.76,28.57,2804.0,222.0,50.1
2024-04-12,801.5,14452.27,67.0,9280.15,839.9,1854.3,223.58,291.31,33.96,77.81,83.61,33.33,2757.0,222.0,50.1
2024-04-19,828.5,14487.38,80.0,9319.8,472.7,1446.7,224.75,302.15,33.8,78.41,84.05,38.1,2737.0,222.0,50.1
2024-04-26,847.5,14559.47,69.0,9364.56,626.2,1829.7,226.22,300.8,33.86,78.86,84.59,48.48,2720.0,222.0,50.1
2024-05-03,843.5,14759.11,69.0,9379.93,691.2,1906.2,228.72,300.96,33.56,79.73,85.53,50.65,2730.0,246.0,50.5
2024-05-10,846.0,14766.34,76.0,9526.12,631.1,2056.1,230.67,300.96,33.96,80.6,86.24,52.81,2734.0,246.0,50.5
2024-05-17,864.0,14675.23,75.0,9323.52,627.9,1817.6,234.5,302.69,32.61,81.5,87.67,51.95,2767.0,246.0,50.5
2024-05-24,895.5,14805.79,89.0,9271.86,704.3,1751.3,236.89,306.98,32.06,81.5,88.57,51.95,2774.0,246.0,50.5
2024-05-31,840.5,14855.32,75.0,9338.93,805.5,1944.2,236.8,298.96,32.26,81.5,88.54,54.11,2777.0,118.0,54.0
2024-06-07,820.5,14859.71,80.0,9203.76,850.6,1778.2,235.83,313.51,32.01,81.65,88.17,52.81,2776.0,118.0,54.0
2024-06-14,807.0,14927.76,72.0,9218.2,640.2,1953.6,235.75,312.82,32.0,81.5,88.14,52.81,2754.0,118.0,54.0
2024-06-21,791.5,14892.62,76.0,9249.91,770.9,2089.8,239.31,309.38,31.58,82.05,89.53,49.78,2751.0,118.0,54.0
2024-06-28,803.5,14883.27,70.0,9214.13,773.1,2059.7,239.94,311.52,31.34,82.81,89.76,51.95,2738.0,118.0,54.0
2024-07-05,828.0,14926.32,86.0,9140.13,1018.2,2074.0,239.44,307.78,31.17,83.11,89.13,42.86,2728.0,193.0,56.9
2024-07-12,810.5,14988.66,92.0,9212.91,650.7,1871.9,239.32,309.47,31.42,82.81,89.08,44.59,2730.0,193.0,56.9
2024-07-19,783.5,14988.89,90.0,9324.13,913.0,1560.4,238.29,309.88,31.98,82.5,88.7,36.8,2729.0,193.0,56.9
2024-07-26,765.0,15131.01,76.0,9233.91,708.9,1673.6,239.65,309.72,31.49,82.63,89.62,32.03,2736.0,193.0,56.9
2024-08-02,779.0,15279.94,60.0,9204.87,919.4,1568.2,239.61,321.14,31.34,82.33,89.61,15.15,2729.0,87.0,51.7
2024-08-09,741.5,15090.31,84.0,9122.68,725.7,1810.2,236.62,298.39,31.36,81.28,88.87,6.49,2721.0,87.0,51.7
2024-08-16,697.0,15043.96,74.0,9045.87,804.4,1639.0,231.7,308.02,31.88,80.21,87.02,5.19,2715.0,87.0,51.7
2024-08-23,719.5,15035.1,72.0,9069.98,803.7,1778.1,228.77,321.82,32.34,78.84,85.92,4.76,2689.0,87.0,51.7
2024-08-30,754.0,15032.52,70.0,9000.06,762.0,1848.2,224.46,302.63,32.6,77.47,84.3,1.3,2680.0,87.0,51.7
2024-09-06,684.0,15372.38,73.0,8996.47,1059.0,1836.1,220.89,299.99,33.05,76.41,82.96,3.9,2664.0,88.0,49.9
2024-09-13,694.0,15408.95,78.0,8858.27,771.0,1812.5,222.61,302.74,32.33,77.63,83.6,4.33,2650.0,88.0,49.9
2024-09-20,680.0,15383.54,67.0,9090.42,838.9,2063.6,223.38,311.6,33.02,77.63,83.89,6.06,2623.0,88.0,49.9
2024-09-27,750.0,15311.85,77.0,9032.66,844.0,1941.9,223.83,302.15,32.63,78.23,84.06,9.96,2600.0,88.0,49.9
2024-10-04,821.5,15052.92,97.0,9509.52,845.8,1913.1,224.86,326.3,34.12,78.23,84.45,18.61,2577.0,71.0,43.2
2024-10-11,789.0,15139.44,58.0,8684.73,637.0,1765.6,228.02,326.3,30.7,79.57,85.61,37.66,2577.0,71.0,43.2
2024-10-18,760.5,15105.93,101.0,8985.3,850.1,1641.4,233.08,325.01,31.18,80.79,87.51,71.43,2593.0,71.0,43.2
2024-10-25,769.5,15297.53,78.0,9006.73,729.1,1731.6,234.36,325.9,31.17,81.68,87.99,74.46,2612.0,71.0,43.2
2024-11-01,770.5,15341.68,79.0,8978.91,847.9,1782.8,235.69,323.34,30.87,82.14,88.48,64.94,2611.0,240.0,45.1
2024-11-08,776.0,15419.98,67.0,8997.9,832.0,1840.9,235.47,320.12,30.97,82.44,88.4,61.04,2609.0,240.0,45.1
2024-11-15,736.0,15269.06,76.0,9130.51,696.5,1947.6,234.06,314.39,31.49,82.29,87.87,59.74,2607.0,240.0,45.1
2024-11-22,769.0,15280.51,91.0,9053.73,836.2,1722.6,235.94,325.66,30.91,82.08,88.58,57.58,2571.0,240.0,45.1
2024-11-29,797.5,15319.38,67.0,9173.04,799.6,1748.0,235.8,326.98,31.35,81.93,88.53,54.55,2558.0,240.0,45.1
2024-12-06,797.5,15046.89,68.0,9285.54,760.2,1774.2,233.87,335.87,32.04,81.62,87.8,51.95,2555.0,44.0,53.4
2024-12-13,809.0,15036.59,71.0,9372.15,531.2,1615.7,232.61,323.37,32.45,81.47,87.33,49.78,2556.0,44.0,53.4
2024-12-20,783.0,15067.37,73.0,9431.9,743.9,1834.0,232.47,337.13,32.61,80.55,87.28,48.05,2556.0,44.0,53.4
2024-12-27,771.0,14974.48,56.0,9571.7,772.8,1707.4,229.41,324.25,33.52,79.63,86.13,48.48,2558.0,44.0,53.4
2025-01-03,766.0,14863.06,70.0,9644.12,748.5,2189.7,227.87,324.21,34.01,78.71,85.55,49.78,2557.0,261.0,49.8
2025-01-10,770.0,14876.94,86.0,9858.93,677.8,1946.2,225.2,318.26,35.11,78.1,84.55,48.05,2555.0,261.0,49.8
2025-01-17,764.5,15002.96,77.0,10074.08,596.6,1790.9,224.37,326.27,36.01,77.18,84.24,50.65,2537.0,261.0,49.8
2025-01-24,751.0,15056.05,65.0,10264.71,467.3,1268.7,224.48,332.39,36.58,77.18,84.28,50.22,2535.0,261.0,49.8
2025-01-31,750.5,14934.31,88.0,10846.32,634.2,1234.6,225.45,330.13,38.6,77.98,84.64,48.92,2543.0,323.0,48.2
2025-02-07,756.5,15058.99,55.0,10846.32,703.2,2067.1,225.45,330.13,38.6,77.98,84.64,48.92,2543.0,323.0,48.2
2025-02-14,739.0,15367.68,65.0,9464.74,609.4,1288.7,228.44,268.67,33.19,77.98,85.76,51.52,2543.0,323.0,48.2
2025-02-21,768.0,15392.53,70.0,9142.81,453.7,788.2,227.99,281.49,32.22,77.98,85.6,50.65,2535.0,323.0,48.2
2025-02-28,734.0,15339.54,78.0,9170.7,719.3,1856.1,227.51,297.66,32.39,77.68,85.41,49.78,2534.0,111.0,49.5
2025-03-07,712.0,15221.4,49.0,9167.19,796.2,1941.3,227.94,298.83,32.26,78.29,85.58,50.22,2534.0,111.0,49.5
2025-03-14,726.0,14577.88,59.0,9182.41,816.3,1826.2,230.51,303.65,32.11,79.51,86.54,53.25,2499.0,111.0,49.5
2025-03-21,699.5,14420.85,81.0,9144.65,480.5,1873.2,230.59,308.58,32.04,80.58,86.57,53.25,2481.0,111.0,49.5
2025-03-28,725.0,14462.49,79.0,9124.86,636.5,1878.6,236.26,302.61,31.23,81.96,88.7,53.25,2465.0,111.0,49.5
2025-04-04,721.5,14520.4,65.0,9110.45,661.4,1986.4,237.28,313.21,31.04,82.11,89.08,53.68,2442.0,102.0,50.8
2025-04-11,683.5,14468.41,64.0,9171.72,733.9,1659.2,238.73,317.56,31.03,83.13,89.63,55.41,2439.0,102.0,50.8
2025-04-18,673.0,14341.02,72.0,9077.13,728.5,1706.3,240.22,318.05,30.46,83.28,90.19,53.68,2424.0,102.0,50.8
2025-04-25,683.0,14056.0,73.0,9052.92,638.6,1799.2,240.12,309.51,30.37,83.56,90.15,54.98,2417.0,102.0,50.8
2025-05-02,679.0,14261.0,72.0,9073.03,763.2,1995.2,244.35,327.92,30.1,84.33,91.6,57.58,2418.0,120.0,49.8
2025-05-09,670.0,14302.48,78.0,9335.05,786.7,1811.3,245.42,331.84,30.69,84.33,92.0,56.28,2418.0,120.0,49.8
2025-05-16,691.5,14238.71,81.0,8958.98,649.7,1842.7,245.64,315.21,29.48,84.62,92.09,58.87,2413.0,120.0,49.8
2025-05-23,682.5,14166.09,66.0,8961.16,886.8,1888.7,244.77,323.89,29.58,84.15,91.76,59.31,2412.0,120.0,49.8
2025-05-30,666.5,13987.83,66.0,8925.48,776.8,2013.2,243.6,327.09,29.57,83.69,91.32,59.74,2410.0,120.0,49.8
2025-06-06,671.5,13866.58,85.0,8754.33,948.3,1920.5,241.91,326.68,29.21,83.87,90.69,58.87,2399.0,158.0,47.0
2025-06-13,672.5,13826.69,84.0,8690.18,749.6,2169.9,241.8,313.99,28.92,83.56,90.65,58.87,2362.0,158.0,47.0
2025-06-20,674.0,13933.14,70.0,8798.68,782.8,2059.3,241.61,301.25,29.29,83.41,90.58,58.44,2321.0,158.0,47.0
2025-06-27,689.5,13894.16,74.0,8936.24,951.0,2109.9,242.18,313.56,29.69,83.82,90.79,59.31,2293.0,158.0,47.0
2025-07-04,707.0,13930.23,72.0,8847.47,883.3,1999.0,242.29,325.94,29.37,83.82,90.83,59.31,2270.0,19.0,46.9
2025-07-11,736.5,13878.4,81.0,8918.57,662.4,1802.6,240.85,319.29,29.65,83.46,90.29,59.31,2256.0,19.0,46.9
2025-07-18,753.0,13765.89,73.0,8979.64,820.5,1738.3,239.81,319.51,30.08,83.15,89.9,59.74,2256.0,19.0,46.9
2025-07-25,772.5,13785.21,81.0,8822.16,922.6,1629.4,242.44,322.74,29.29,83.46,90.89,60.17,2256.0,19.0,46.9
2025-08-01,757.0,13790.38,65.0,8885.22,896.4,1859.6,242.23,315.15,29.51,83.46,90.81,63.64,2266.0,-13.0,48.4
2025-08-08,773.5,13657.9,73.0,9012.09,752.0,1780.2,240.71,302.71,30.09,83.46,90.24,65.37,2305.0,-13.0,48.4
2025-08-15,776.0,13712.27,67.0,9013.34,867.8,1662.5,240.32,321.85,30.23,83.75,90.09,68.4,2318.0,-13.0,48.4
2025-08-22,770.0,13819.27,77.0,9136.4,1086.1,1669.9,240.66,334.67,30.61,83.59,90.22,65.8,2321.0,-13.0,48.4
2025-08-29,787.5,13845.2,67.0,9065.47,815.6,1944.8,240.75,325.74,30.44,83.36,90.25,64.94,2328.0,-13.0,48.4
2025-09-05,789.5,13763.02,71.0,9007.19,1007.5,1894.6,240.13,318.64,30.42,83.2,90.02,63.64,2337.0,79.0,51.5
2025-09-12,799.5,13825.32,76.0,8939.87,507.2,1822.4,228.84,317.78,31.85,80.4,85.79,61.04,2339.0,79.0,51.5
2025-09-19,807.5,13849.47,75.0,8993.05,893.2,2084.6,240.55,331.28,30.32,83.83,90.18,60.17,2345.0,79.0,51.5
2025-09-26,790.0,13801.08,75.0,9309.43,854.0,1918.8,241.02,339.17,31.3,83.98,90.35,58.87,2349.0,79.0,51.5
